"document_index","document_title","paragraph_index","question","answer","label","__language__"
18,"REGULAMENTO_GERAL",9,"How many days do the regular periods of a school year cover?","The Academic Calendar establishing the deadlines for the implementation of the academic activities of the Graduate Courses will be approved by the Council for Graduate Education (Coeg), on a proposal from the Vice-Rectorate for Graduate Education (Preg).",0,"empty"
18,"REGULAMENTO_GERAL",9,"Who sets the deadlines for the academic activities?","The Academic Calendar setting the deadlines for the academic activities of the Graduate Courses will be approved by the Council for Graduate Education (Coeg), on a proposal from the Vice-Rectorate for Graduate Education (Preg).",1,"en"
18,"REGULAMENTO_GERAL",9,"The school year comprises what regular periods of activities?","In the event of interruption of academic activities within the framework of the course not provided for in the Academic Calendar, a replacement plan should be drawn up by the Course Board, providing for full compliance with the time load of each discipline, and taking into account the provisions of Article 1 of this Regulation.",0,"empty"
18,"REGULAMENTO_GERAL",9,"The academic calendar is approved by whom?","In the event of interruption of academic activities within the course not provided for in the Academic Calendar, a replacement plan shall be drawn up by the Course Board, providing for full compliance with the time load of each discipline, and taking into account the provisions of Article 1 of this Regulation.",0,"en"
18,"REGULAMENTO_GERAL",9,"When are special study periods offered?","In the event of interruption of academic activities within the framework of the course not provided for in the Academic Calendar, a replacement plan should be drawn up by the Course Board, providing for full compliance with the time load of each discipline, and taking into account the provisions of Article 1 of this Regulation.",0,"empty"
18,"REGULAMENTO_GERAL",9,"How many days do the regular periods of a school year cover?","In the event of interruption of academic activities within the framework of the course not provided for in the Academic Calendar, a replacement plan should be drawn up by the Course Board, providing for full compliance with the time load of each discipline, and taking into account the provisions of Article 1 of this Regulation.",0,"empty"
18,"REGULAMENTO_GERAL",9,"Who sets the deadlines for the implementation of academic activities?","In the event of interruption of academic activities within the course not provided for in the Academic Calendar, a replacement plan shall be drawn up by the Course Board, providing for full compliance with the time load of each discipline, and taking into account the provisions of Article 1 of this Regulation.",0,"en"
18,"REGULAMENTO_GERAL",10,"What will be added to the time allowance if there is a lack of curricular integration?","The Course Board, after consulting the Structuring Teaching Unit, may propose changes to the Curricular Matrix, provided it provides justification, subject to the deadlines set in the Academic Calendar.",0,"en"
18,"REGULAMENTO_GERAL",10,"Can the Course Board propose changes to the curriculum?","The Course Board, after consulting the Structuring Teaching Unit, may propose changes to the Curriculum, provided it provides justification, subject to the deadlines set in the Academic Calendar.",1,"en"
18,"REGULAMENTO_GERAL",10,"What is the purpose of drawing up the study plan?","The Course Board, after consulting the Structuring Teaching Unit, may propose changes to the Curricular Matrix, provided it provides justification, subject to the deadlines laid down in the Academic Calendar.",0,"en"
18,"REGULAMENTO_GERAL",10,"Who prepares the academic's study plan when migration to a new curricular matrix occurs?","The Course Board, after hearing the Structuring Teaching Core, may propose changes to the Curricular Matrix, provided it provides justification, subject to the deadlines set in the Academic Calendar.",0,"en"
18,"REGULAMENTO_GERAL",10,"What will be added to the workload if there is a lack of curricular integration?","The changes to the curricula referred to in this Article shall be: inclusion or exclusion of subjects; change in the nomenclature, schedule or timetable of subjects.",0,"empty"
18,"REGULAMENTO_GERAL",10,"The College of Courses may propose changes to the curricular matrix?","The curricular changes referred to in this Article shall be: inclusion or exclusion of subjects; change in the nomenclature, rotation or timetable of subjects.",0,"en"
18,"REGULAMENTO_GERAL",10,"What is the purpose of drawing up the curriculum?","The curricular changes referred to in this Article shall be: inclusion or exclusion of subjects; change in the nomenclature, the number of subjects or the number of hours per subject.",0,"en"
18,"REGULAMENTO_GERAL",10,"Who prepares the academic's study plan when migration to a new curricular matrix occurs?","The curricular changes referred to in this article will be: inclusion or exclusion of subjects; change of nomenclature, rotation or time load of subjects.",0,"en"
18,"REGULAMENTO_GERAL",10,"What will be added to the workload if there is a lack of curricular integration?","The Course Coordinator should draw up a Study Plan for each academic when the academic migrates to a new Curricular Matrix, observing the Table of Equivalences, with a view to meeting the curricular components.",0,"empty"
18,"REGULAMENTO_GERAL",10,"Can the College of Courses propose changes to the curricular matrix?","The Course Coordinator should draw up a Study Plan for each academic when the academic migrates to a new Curricular Matrix, observing the Table of Equivalences, with a view to meeting the curricular components.",0,"empty"
